Antecedent,Consequent,Support,Confidence,Lift
"LowCodeChurn, MinorContributor",+Size,0.038788522848034,0.34928229665071764,1.0093655006474482
"ExtractionRefactoring, HighHunksCount",-Cohesion,0.011822529224229543,0.5426829268292682,4.237880781297439
"ExtractionRefactoring, LowChangeSet",-Cohesion,0.010095642933049946,0.5170068027210885,4.0373726253987074
"ExtractionRefactoring, MajorContributor",-Cohesion,0.015409139213602551,0.5248868778280543,4.098909145528623
"HighHunksCount, LowChangeSet",-Cohesion,0.030951115834218917,0.4102112676056338,3.203392554497107
"LowCodeChurn, HighHunksCount",-Cohesion,0.019659936238044632,0.35238095238095235,2.751788184153329
"HighHunksCount, MajorContributor",-Cohesion,0.05499468650371945,0.30689399555226093,2.3965746872587346
"LowChangeSet, MajorContributor",-Cohesion,0.052072263549415514,0.3161290322580645,2.4686922768036403
"HighHunksCount, HighChangeSet",-Complexity,0.02085547290116897,0.5567375886524822,3.957620932366276
"HighChangeSet, MajorContributor",-Complexity,0.03467056323060574,0.41362916006339145,2.9403213569001045
"HighHunksCount, HighCodeChurn",-Complexity,0.02085547290116897,0.5567375886524822,3.957620932366276
"HighCodeChurn, MajorContributor",-Complexity,0.03467056323060574,0.4292763157894737,3.0515506187565227
"HighHunksCount, HighChangeSet",-Size,0.022582359192348564,0.6028368794326241,4.241267316232517
"HighChangeSet, MajorContributor",-Size,0.03480340063761955,0.4152139461172742,2.9212435386643363
"HighHunksCount, HighCodeChurn",-Size,0.022582359192348564,0.6028368794326241,4.241267316232517
"HighCodeChurn, MajorContributor",-Size,0.03480340063761955,0.4309210526315789,3.031751106738809
"MinorContributor, HighHunksCount",-Size,0.012752391073326248,0.33922261484098937,2.386605462170998
"+WordsInDiscussion, +Contributor","+Size, +Complexity",0.010228480340063762,0.42777777777777776,2.2871527777777776
"HighHunksCount, +Contributor","+Size, +Complexity",0.038124335812964934,0.3005235602094241,1.6067765349833414
"LowChangeSet, +Contributor","+Size, +Complexity",0.052072263549415514,0.4242424242424242,2.268250688705234
"LowCodeChurn, +Contributor","+Size, +Complexity",0.042640807651434645,0.3262195121951219,1.7441622782705097
"MajorContributor, +Contributor","+Size, +Complexity",0.07066950053134963,0.30662824207492795,1.6394157715483364
